,A,"I(X,A)",a,a_count,"I(X,Y|A=a)",Y,"I(X,A|Y=y)","I(X,Y)",bins
202,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,2,0.4959523536877245,0.9785418739659107,"4,4,4,20"
203,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,3,0.44373374042940833,0.9785418739659107,"4,4,4,20"
204,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,4,0.4420573921941102,0.9785418739659107,"4,4,4,20"
205,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,5,0.3992598095403071,0.9785418739659107,"4,4,4,20"
206,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,6,0.39320991581280085,0.9785418739659107,"4,4,4,20"
207,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,7,0.42191363286865297,0.9785418739659107,"4,4,4,20"
208,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,8,0.4038074346682595,0.9785418739659107,"4,4,4,20"
209,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,9,0.4229696412341135,0.9785418739659107,"4,4,4,20"
210,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,10,0.4314815863515601,0.9785418739659107,"4,4,4,20"
211,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,11,0.4178105456370952,0.9785418739659107,"4,4,4,20"
212,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,12,0.4055698750908887,0.9785418739659107,"4,4,4,20"
213,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,13,0.442973677409901,0.9785418739659107,"4,4,4,20"
214,age_bins,0.360452275286266,61 to 80,2746.0,1.8698196988231746,14,0.46529187073112693,0.9785418739659107,"4,4,4,20"
